,no,date,time,kWh,dayOfTheWeek,isHoliday,dateName,season
81846,81846,20171231,1330,276.84,일,1,NA,winter
81847,81847,20171231,1345,264.96,일,1,NA,winter
81848,81848,20171231,1400,262.08,일,1,NA,winter
81849,81849,20171231,1415,290.52,일,1,NA,winter
81850,81850,20171231,1430,287.64,일,1,NA,winter
81851,81851,20171231,1445,264.6,일,1,NA,winter
81852,81852,20171231,1500,245.88,일,1,NA,winter
81853,81853,20171231,1515,238.68,일,1,NA,winter
81854,81854,20171231,1530,256.68,일,1,NA,winter
81855,81855,20171231,1545,266.04,일,1,NA,winter
81856,81856,20171231,1600,270.36,일,1,NA,winter
81857,81857,20171231,1615,252,일,1,NA,winter
81858,81858,20171231,1630,272.52,일,1,NA,winter
81859,81859,20171231,1645,254.52,일,1,NA,winter
81860,81860,20171231,1700,252.36,일,1,NA,winter
81861,81861,20171231,1715,243,일,1,NA,winter
81862,81862,20171231,1730,255.24,일,1,NA,winter
81863,81863,20171231,1745,271.08,일,1,NA,winter
81864,81864,20171231,1800,309.6,일,1,NA,winter
81865,81865,20171231,1815,308.88,일,1,NA,winter
81866,81866,20171231,1830,284.04,일,1,NA,winter
81867,81867,20171231,1845,281.88,일,1,NA,winter
81868,81868,20171231,1900,272.88,일,1,NA,winter
81869,81869,20171231,1915,275.04,일,1,NA,winter
81870,81870,20171231,1930,277.2,일,1,NA,winter
81871,81871,20171231,1945,290.16,일,1,NA,winter
81872,81872,20171231,2000,292.32,일,1,NA,winter
81873,81873,20171231,2015,288.72,일,1,NA,winter
81874,81874,20171231,2030,284.76,일,1,NA,winter
81875,81875,20171231,2045,280.08,일,1,NA,winter
81876,81876,20171231,2100,272.16,일,1,NA,winter
81877,81877,20171231,2115,266.76,일,1,NA,winter
81878,81878,20171231,2130,286.56,일,1,NA,winter
81879,81879,20171231,2145,294.84,일,1,NA,winter
81880,81880,20171231,2200,307.08,일,1,NA,winter
81881,81881,20171231,2215,286.92,일,1,NA,winter
81882,81882,20171231,2230,258.12,일,1,NA,winter
81883,81883,20171231,2245,271.08,일,1,NA,winter
81884,81884,20171231,2300,262.44,일,1,NA,winter
81885,81885,20171231,2315,253.44,일,1,NA,winter
81886,81886,20171231,2330,270,일,1,NA,winter
81887,81887,20171231,2345,277.56,일,1,NA,winter
81888,81888,20171231,2400,263.16,일,1,NA,winter
81889,81889,20180101,0:15,261.72,월,2,1,winter
81890,81890,20180101,0:30,262.44,월,2,1,winter
81891,81891,20180101,0:45,280.08,월,2,1,winter
81892,81892,20180101,1:00,276.48,월,2,1,winter
81893,81893,20180101,1:15,257.04,월,2,1,winter
81894,81894,20180101,1:30,282.96,월,2,1,winter
81895,81895,20180101,1:45,280.8,월,2,1,winter
81896,81896,20180101,2:00,276.84,월,2,1,winter
81897,81897,20180101,2:15,264.96,월,2,1,winter
81898,81898,20180101,2:30,258.48,월,2,1,winter
81899,81899,20180101,2:45,250.2,월,2,1,winter
81900,81900,20180101,3:00,244.44,월,2,1,winter
81901,81901,20180101,3:15,257.04,월,2,1,winter
81902,81902,20180101,3:30,284.4,월,2,1,winter
81903,81903,20180101,3:45,282.96,월,2,1,winter
81904,81904,20180101,4:00,266.76,월,2,1,winter
81905,81905,20180101,4:15,253.08,월,2,1,winter
81906,81906,20180101,4:30,250.92,월,2,1,winter
81907,81907,20180101,4:45,249.48,월,2,1,winter
81908,81908,20180101,5:00,246.24,월,2,1,winter
81909,81909,20180101,5:15,262.8,월,2,1,winter
81910,81910,20180101,5:30,267.48,월,2,1,winter
81911,81911,20180101,5:45,254.16,월,2,1,winter
81912,81912,20180101,6:00,248.76,월,2,1,winter
81913,81913,20180101,6:15,261,월,2,1,winter
81914,81914,20180101,6:30,251.64,월,2,1,winter
81915,81915,20180101,6:45,255.24,월,2,1,winter
81916,81916,20180101,7:00,272.52,월,2,1,winter
81917,81917,20180101,7:15,273.6,월,2,1,winter
81918,81918,20180101,7:30,279.36,월,2,1,winter
81919,81919,20180101,7:45,271.08,월,2,1,winter
81920,81920,20180101,8:00,266.4,월,2,1,winter
81921,81921,20180101,8:15,276.48,월,2,1,winter
81922,81922,20180101,8:30,290.88,월,2,1,winter
81923,81923,20180101,8:45,291.24,월,2,1,winter
81924,81924,20180101,9:00,279.72,월,2,1,winter
81925,81925,20180101,9:15,264.96,월,2,1,winter
81926,81926,20180101,9:30,271.44,월,2,1,winter
81927,81927,20180101,9:45,285.48,월,2,1,winter
81928,81928,20180101,10:00,279,월,2,1,winter
81929,81929,20180101,10:15,271.08,월,2,1,winter
81930,81930,20180101,10:30,262.44,월,2,1,winter
81931,81931,20180101,10:45,257.76,월,2,1,winter
81932,81932,20180101,11:00,255.24,월,2,1,winter
81933,81933,20180101,11:15,256.68,월,2,1,winter
81934,81934,20180101,11:30,280.8,월,2,1,winter
81935,81935,20180101,11:45,291.6,월,2,1,winter
81936,81936,20180101,12:00,291.24,월,2,1,winter
81937,81937,20180101,12:15,257.76,월,2,1,winter
81938,81938,20180101,12:30,247.68,월,2,1,winter
81939,81939,20180101,12:45,245.16,월,2,1,winter
81940,81940,20180101,13:00,261.36,월,2,1,winter
81941,81941,20180101,13:15,264.96,월,2,1,winter
81942,81942,20180101,13:30,284.04,월,2,1,winter
81943,81943,20180101,13:45,287.64,월,2,1,winter
81944,81944,20180101,14:00,282.6,월,2,1,winter
81945,81945,20180101,14:15,262.08,월,2,1,winter
81946,81946,20180101,14:30,252,월,2,1,winter
81947,81947,20180101,14:45,257.76,월,2,1,winter
81948,81948,20180101,15:00,268.2,월,2,1,winter
81949,81949,20180101,15:15,275.76,월,2,1,winter
81950,81950,20180101,15:30,313.2,월,2,1,winter
81951,81951,20180101,15:45,295.2,월,2,1,winter
81952,81952,20180101,16:00,268.92,월,2,1,winter
81953,81953,20180101,16:15,269.28,월,2,1,winter
81954,81954,20180101,16:30,285.84,월,2,1,winter
81955,81955,20180101,16:45,275.4,월,2,1,winter
81956,81956,20180101,17:00,273.6,월,2,1,winter
81957,81957,20180101,17:15,255.6,월,2,1,winter
81958,81958,20180101,17:30,266.4,월,2,1,winter
81959,81959,20180101,17:45,297.36,월,2,1,winter
81960,81960,20180101,18:00,300.96,월,2,1,winter
81961,81961,20180101,18:15,300.6,월,2,1,winter
81962,81962,20180101,18:30,293.04,월,2,1,winter
81963,81963,20180101,18:45,276.48,월,2,1,winter
81964,81964,20180101,19:00,278.28,월,2,1,winter
81965,81965,20180101,19:15,273.24,월,2,1,winter
81966,81966,20180101,19:30,268.56,월,2,1,winter
81967,81967,20180101,19:45,295.92,월,2,1,winter
81968,81968,20180101,20:00,303.12,월,2,1,winter
81969,81969,20180101,20:15,291.6,월,2,1,winter
81970,81970,20180101,20:30,282.96,월,2,1,winter
81971,81971,20180101,20:45,282.96,월,2,1,winter
81972,81972,20180101,21:00,280.44,월,2,1,winter
81973,81973,20180101,21:15,302.4,월,2,1,winter
81974,81974,20180101,21:30,311.04,월,2,1,winter
81975,81975,20180101,21:45,307.8,월,2,1,winter
81976,81976,20180101,22:00,313.92,월,2,1,winter
81977,81977,20180101,22:15,311.4,월,2,1,winter
81978,81978,20180101,22:30,299.52,월,2,1,winter
81979,81979,20180101,22:45,304.56,월,2,1,winter
81980,81980,20180101,23:00,306.72,월,2,1,winter
81981,81981,20180101,23:15,311.4,월,2,1,winter
81982,81982,20180101,23:30,308.52,월,2,1,winter
81983,81983,20180101,23:45,308.52,월,2,1,winter
81984,81984,20180101,24:00:00,308.52,월,2,1,winter
81985,81985,20180102,0:15,303.48,화,1,NA,winter
81986,81986,20180102,0:30,301.32,화,1,NA,winter
81987,81987,20180102,0:45,296.28,화,1,NA,winter
81988,81988,20180102,1:00,297.36,화,1,NA,winter
81989,81989,20180102,1:15,299.88,화,1,NA,winter
81990,81990,20180102,1:30,294.48,화,1,NA,winter
81991,81991,20180102,1:45,291.6,화,1,NA,winter
81992,81992,20180102,2:00,273.96,화,1,NA,winter
81993,81993,20180102,2:15,265.68,화,1,NA,winter
81994,81994,20180102,2:30,269.64,화,1,NA,winter
81995,81995,20180102,2:45,270.36,화,1,NA,winter
81996,81996,20180102,3:00,268.56,화,1,NA,winter
81997,81997,20180102,3:15,264.6,화,1,NA,winter
81998,81998,20180102,3:30,274.32,화,1,NA,winter
81999,81999,20180102,3:45,272.16,화,1,NA,winter
82000,82000,20180102,4:00,275.76,화,1,NA,winter
82001,82001,20180102,4:15,264.24,화,1,NA,winter
82002,82002,20180102,4:30,249.12,화,1,NA,winter
82003,82003,20180102,4:45,254.16,화,1,NA,winter
82004,82004,20180102,5:00,253.8,화,1,NA,winter
82005,82005,20180102,5:15,275.76,화,1,NA,winter
82006,82006,20180102,5:30,275.4,화,1,NA,winter
82007,82007,20180102,5:45,271.8,화,1,NA,winter
82008,82008,20180102,6:00,291.24,화,1,NA,winter
82009,82009,20180102,6:15,312.12,화,1,NA,winter
82010,82010,20180102,6:30,303.48,화,1,NA,winter
82011,82011,20180102,6:45,315.36,화,1,NA,winter
82012,82012,20180102,7:00,337.68,화,1,NA,winter
82013,82013,20180102,7:15,353.52,화,1,NA,winter
82014,82014,20180102,7:30,335.88,화,1,NA,winter
82015,82015,20180102,7:45,336.96,화,1,NA,winter
82016,82016,20180102,8:00,335.88,화,1,NA,winter
82017,82017,20180102,8:15,351,화,1,NA,winter
82018,82018,20180102,8:30,376.92,화,1,NA,winter
82019,82019,20180102,8:45,381.6,화,1,NA,winter
82020,82020,20180102,9:00,374.76,화,1,NA,winter
82021,82021,20180102,9:15,358.56,화,1,NA,winter
82022,82022,20180102,9:30,382.32,화,1,NA,winter
82023,82023,20180102,9:45,406.44,화,1,NA,winter
82024,82024,20180102,10:00,410.4,화,1,NA,winter
82025,82025,20180102,10:15,427.32,화,1,NA,winter
82026,82026,20180102,10:30,432.36,화,1,NA,winter
82027,82027,20180102,10:45,415.08,화,1,NA,winter
82028,82028,20180102,11:00,396,화,1,NA,winter
82029,82029,20180102,11:15,416.88,화,1,NA,winter
82030,82030,20180102,11:30,422.64,화,1,NA,winter
82031,82031,20180102,11:45,430.92,화,1,NA,winter
82032,82032,20180102,12:00,429.12,화,1,NA,winter
82033,82033,20180102,12:15,407.52,화,1,NA,winter
82034,82034,20180102,12:30,411.48,화,1,NA,winter
82035,82035,20180102,12:45,405,화,1,NA,winter
82036,82036,20180102,13:00,403.92,화,1,NA,winter
82037,82037,20180102,13:15,389.52,화,1,NA,winter
82038,82038,20180102,13:30,412.92,화,1,NA,winter
82039,82039,20180102,13:45,414,화,1,NA,winter
82040,82040,20180102,14:00,419.76,화,1,NA,winter
82041,82041,20180102,14:15,414.72,화,1,NA,winter
82042,82042,20180102,14:30,410.4,화,1,NA,winter
82043,82043,20180102,14:45,420.84,화,1,NA,winter
82044,82044,20180102,15:00,406.44,화,1,NA,winter
82045,82045,20180102,15:15,392.4,화,1,NA,winter
82046,82046,20180102,15:30,395.64,화,1,NA,winter
82047,82047,20180102,15:45,390.24,화,1,NA,winter
82048,82048,20180102,16:00,388.08,화,1,NA,winter
82049,82049,20180102,16:15,388.8,화,1,NA,winter
82050,82050,20180102,16:30,392.76,화,1,NA,winter
82051,82051,20180102,16:45,402.12,화,1,NA,winter
82052,82052,20180102,17:00,395.28,화,1,NA,winter
82053,82053,20180102,17:15,408.6,화,1,NA,winter
82054,82054,20180102,17:30,417.6,화,1,NA,winter
82055,82055,20180102,17:45,401.4,화,1,NA,winter
82056,82056,20180102,18:00,402.48,화,1,NA,winter
82057,82057,20180102,18:15,406.8,화,1,NA,winter
82058,82058,20180102,18:30,399.96,화,1,NA,winter
82059,82059,20180102,18:45,383.04,화,1,NA,winter
82060,82060,20180102,19:00,375.12,화,1,NA,winter
82061,82061,20180102,19:15,358.92,화,1,NA,winter
82062,82062,20180102,19:30,365.4,화,1,NA,winter
82063,82063,20180102,19:45,384.84,화,1,NA,winter
82064,82064,20180102,20:00,388.8,화,1,NA,winter
82065,82065,20180102,20:15,392.04,화,1,NA,winter
82066,82066,20180102,20:30,387,화,1,NA,winter
82067,82067,20180102,20:45,365.04,화,1,NA,winter
82068,82068,20180102,21:00,348.48,화,1,NA,winter
82069,82069,20180102,21:15,380.16,화,1,NA,winter
82070,82070,20180102,21:30,383.76,화,1,NA,winter
82071,82071,20180102,21:45,384.84,화,1,NA,winter
82072,82072,20180102,22:00,377.64,화,1,NA,winter
82073,82073,20180102,22:15,354.6,화,1,NA,winter
82074,82074,20180102,22:30,345.24,화,1,NA,winter
82075,82075,20180102,22:45,338.4,화,1,NA,winter
82076,82076,20180102,23:00,336.24,화,1,NA,winter
82077,82077,20180102,23:15,326.52,화,1,NA,winter
82078,82078,20180102,23:30,325.44,화,1,NA,winter
82079,82079,20180102,23:45,331.92,화,1,NA,winter
82080,82080,20180102,24:00:00,328.32,화,1,NA,winter
82081,82081,20180103,0:15,324.72,수,1,NA,winter
82082,82082,20180103,0:30,327.24,수,1,NA,winter
82083,82083,20180103,0:45,325.44,수,1,NA,winter
82084,82084,20180103,1:00,318.96,수,1,NA,winter
82085,82085,20180103,1:15,317.88,수,1,NA,winter
82086,82086,20180103,1:30,313.56,수,1,NA,winter
82087,82087,20180103,1:45,300.96,수,1,NA,winter
82088,82088,20180103,2:00,298.44,수,1,NA,winter
82089,82089,20180103,2:15,286.2,수,1,NA,winter
82090,82090,20180103,2:30,271.8,수,1,NA,winter
82091,82091,20180103,2:45,279,수,1,NA,winter
82092,82092,20180103,3:00,288.36,수,1,NA,winter
82093,82093,20180103,3:15,288.72,수,1,NA,winter
82094,82094,20180103,3:30,299.52,수,1,NA,winter
82095,82095,20180103,3:45,294.84,수,1,NA,winter
82096,82096,20180103,4:00,287.28,수,1,NA,winter
82097,82097,20180103,4:15,268.56,수,1,NA,winter
82098,82098,20180103,4:30,258.48,수,1,NA,winter
82099,82099,20180103,4:45,272.16,수,1,NA,winter
82100,82100,20180103,5:00,278.28,수,1,NA,winter
82101,82101,20180103,5:15,271.8,수,1,NA,winter
82102,82102,20180103,5:30,286.92,수,1,NA,winter
82103,82103,20180103,5:45,303.84,수,1,NA,winter
82104,82104,20180103,6:00,303.12,수,1,NA,winter
82105,82105,20180103,6:15,320.76,수,1,NA,winter
82106,82106,20180103,6:30,324.36,수,1,NA,winter
82107,82107,20180103,6:45,336.96,수,1,NA,winter
82108,82108,20180103,7:00,340.92,수,1,NA,winter
82109,82109,20180103,7:15,345.96,수,1,NA,winter
82110,82110,20180103,7:30,350.64,수,1,NA,winter
82111,82111,20180103,7:45,352.44,수,1,NA,winter
82112,82112,20180103,8:00,344.88,수,1,NA,winter
82113,82113,20180103,8:15,348.84,수,1,NA,winter
82114,82114,20180103,8:30,383.76,수,1,NA,winter
82115,82115,20180103,8:45,390.96,수,1,NA,winter
82116,82116,20180103,9:00,391.32,수,1,NA,winter
82117,82117,20180103,9:15,390.24,수,1,NA,winter
82118,82118,20180103,9:30,387,수,1,NA,winter
82119,82119,20180103,9:45,387.72,수,1,NA,winter
82120,82120,20180103,10:00,422.28,수,1,NA,winter
82121,82121,20180103,10:15,438.84,수,1,NA,winter
82122,82122,20180103,10:30,420.84,수,1,NA,winter
82123,82123,20180103,10:45,429.12,수,1,NA,winter
82124,82124,20180103,11:00,434.52,수,1,NA,winter
82125,82125,20180103,11:15,438.12,수,1,NA,winter
82126,82126,20180103,11:30,429.48,수,1,NA,winter
82127,82127,20180103,11:45,431.64,수,1,NA,winter
82128,82128,20180103,12:00,418.68,수,1,NA,winter
82129,82129,20180103,12:15,399.96,수,1,NA,winter
82130,82130,20180103,12:30,409.32,수,1,NA,winter
82131,82131,20180103,12:45,428.76,수,1,NA,winter
82132,82132,20180103,13:00,408.96,수,1,NA,winter
82133,82133,20180103,13:15,394.92,수,1,NA,winter
82134,82134,20180103,13:30,414.36,수,1,NA,winter
82135,82135,20180103,13:45,416.52,수,1,NA,winter
82136,82136,20180103,14:00,415.44,수,1,NA,winter
82137,82137,20180103,14:15,408.96,수,1,NA,winter
82138,82138,20180103,14:30,411.48,수,1,NA,winter
82139,82139,20180103,14:45,423,수,1,NA,winter
82140,82140,20180103,15:00,408.6,수,1,NA,winter
82141,82141,20180103,15:15,432.36,수,1,NA,winter
82142,82142,20180103,15:30,432,수,1,NA,winter
82143,82143,20180103,15:45,407.88,수,1,NA,winter
82144,82144,20180103,16:00,403.92,수,1,NA,winter
82145,82145,20180103,16:15,407.16,수,1,NA,winter
82146,82146,20180103,16:30,415.08,수,1,NA,winter
82147,82147,20180103,16:45,436.68,수,1,NA,winter
82148,82148,20180103,17:00,444.24,수,1,NA,winter
82149,82149,20180103,17:15,442.8,수,1,NA,winter
82150,82150,20180103,17:30,416.88,수,1,NA,winter
82151,82151,20180103,17:45,433.08,수,1,NA,winter
82152,82152,20180103,18:00,422.64,수,1,NA,winter
82153,82153,20180103,18:15,396.72,수,1,NA,winter
82154,82154,20180103,18:30,394.2,수,1,NA,winter
82155,82155,20180103,18:45,384.48,수,1,NA,winter
82156,82156,20180103,19:00,403.92,수,1,NA,winter
82157,82157,20180103,19:15,403.56,수,1,NA,winter
82158,82158,20180103,19:30,390.24,수,1,NA,winter
82159,82159,20180103,19:45,382.68,수,1,NA,winter
82160,82160,20180103,20:00,374.04,수,1,NA,winter
82161,82161,20180103,20:15,382.68,수,1,NA,winter
82162,82162,20180103,20:30,384.84,수,1,NA,winter
82163,82163,20180103,20:45,372.96,수,1,NA,winter
82164,82164,20180103,21:00,369,수,1,NA,winter
82165,82165,20180103,21:15,357.48,수,1,NA,winter
82166,82166,20180103,21:30,359.64,수,1,NA,winter
82167,82167,20180103,21:45,377.64,수,1,NA,winter
82168,82168,20180103,22:00,384.84,수,1,NA,winter
82169,82169,20180103,22:15,365.4,수,1,NA,winter
82170,82170,20180103,22:30,354.6,수,1,NA,winter
82171,82171,20180103,22:45,347.4,수,1,NA,winter
82172,82172,20180103,23:00,332.64,수,1,NA,winter
82173,82173,20180103,23:15,331.56,수,1,NA,winter
82174,82174,20180103,23:30,334.8,수,1,NA,winter
82175,82175,20180103,23:45,333.36,수,1,NA,winter
82176,82176,20180103,24:00:00,331.2,수,1,NA,winter
82177,82177,20180104,0:15,328.68,목,1,NA,winter
82178,82178,20180104,0:30,320.04,목,1,NA,winter
82179,82179,20180104,0:45,319.32,목,1,NA,winter
82180,82180,20180104,1:00,321.12,목,1,NA,winter
82181,82181,20180104,1:15,317.88,목,1,NA,winter
82182,82182,20180104,1:30,315.36,목,1,NA,winter
82183,82183,20180104,1:45,306.72,목,1,NA,winter
82184,82184,20180104,2:00,309.96,목,1,NA,winter
82185,82185,20180104,2:15,295.92,목,1,NA,winter
82186,82186,20180104,2:30,281.52,목,1,NA,winter
82187,82187,20180104,2:45,268.92,목,1,NA,winter
82188,82188,20180104,3:00,288,목,1,NA,winter
82189,82189,20180104,3:15,272.88,목,1,NA,winter
82190,82190,20180104,3:30,287.28,목,1,NA,winter
82191,82191,20180104,3:45,295.56,목,1,NA,winter
82192,82192,20180104,4:00,286.2,목,1,NA,winter
82193,82193,20180104,4:15,262.8,목,1,NA,winter
82194,82194,20180104,4:30,274.32,목,1,NA,winter
82195,82195,20180104,4:45,276.48,목,1,NA,winter
82196,82196,20180104,5:00,273.6,목,1,NA,winter
82197,82197,20180104,5:15,290.88,목,1,NA,winter
82198,82198,20180104,5:30,298.8,목,1,NA,winter
82199,82199,20180104,5:45,311.04,목,1,NA,winter
82200,82200,20180104,6:00,313.56,목,1,NA,winter
82201,82201,20180104,6:15,329.04,목,1,NA,winter
82202,82202,20180104,6:30,329.04,목,1,NA,winter
82203,82203,20180104,6:45,317.52,목,1,NA,winter
82204,82204,20180104,7:00,338.04,목,1,NA,winter
82205,82205,20180104,7:15,351.36,목,1,NA,winter
82206,82206,20180104,7:30,361.08,목,1,NA,winter
82207,82207,20180104,7:45,375.12,목,1,NA,winter
82208,82208,20180104,8:00,374.04,목,1,NA,winter
82209,82209,20180104,8:15,380.52,목,1,NA,winter
82210,82210,20180104,8:30,382.68,목,1,NA,winter
82211,82211,20180104,8:45,397.08,목,1,NA,winter
82212,82212,20180104,9:00,402.84,목,1,NA,winter
82213,82213,20180104,9:15,398.52,목,1,NA,winter
82214,82214,20180104,9:30,403.56,목,1,NA,winter
82215,82215,20180104,9:45,386.28,목,1,NA,winter
82216,82216,20180104,10:00,415.44,목,1,NA,winter
82217,82217,20180104,10:15,416.88,목,1,NA,winter
82218,82218,20180104,10:30,408.96,목,1,NA,winter
82219,82219,20180104,10:45,434.52,목,1,NA,winter
82220,82220,20180104,11:00,428.4,목,1,NA,winter
82221,82221,20180104,11:15,433.08,목,1,NA,winter
82222,82222,20180104,11:30,434.52,목,1,NA,winter
82223,82223,20180104,11:45,427.32,목,1,NA,winter
82224,82224,20180104,12:00,401.76,목,1,NA,winter
82225,82225,20180104,12:15,423.72,목,1,NA,winter
82226,82226,20180104,12:30,409.68,목,1,NA,winter
82227,82227,20180104,12:45,403.56,목,1,NA,winter
82228,82228,20180104,13:00,428.04,목,1,NA,winter
82229,82229,20180104,13:15,426.96,목,1,NA,winter
82230,82230,20180104,13:30,420.84,목,1,NA,winter
82231,82231,20180104,13:45,404.28,목,1,NA,winter
82232,82232,20180104,14:00,407.16,목,1,NA,winter
82233,82233,20180104,14:15,400.68,목,1,NA,winter
82234,82234,20180104,14:30,406.8,목,1,NA,winter
82235,82235,20180104,14:45,401.04,목,1,NA,winter
82236,82236,20180104,15:00,400.68,목,1,NA,winter
82237,82237,20180104,15:15,418.68,목,1,NA,winter
82238,82238,20180104,15:30,412.2,목,1,NA,winter
82239,82239,20180104,15:45,411.12,목,1,NA,winter
82240,82240,20180104,16:00,412.56,목,1,NA,winter
82241,82241,20180104,16:15,401.04,목,1,NA,winter
82242,82242,20180104,16:30,411.12,목,1,NA,winter
82243,82243,20180104,16:45,428.4,목,1,NA,winter
82244,82244,20180104,17:00,441.36,목,1,NA,winter
82245,82245,20180104,17:15,426.6,목,1,NA,winter
